AIRPORT;AIRPORT_COUNTRY_CODE_ISO;LATITUDE;LONGITUDE
TIQ;MP;15.00194444;145.625
TIR;IN;13.63277778;79.54138889
TIS;AU;-10.58666667;142.2875
TIU;NZ;-44.30277778;171.225
TIV;YU;42.40361111;18.72555556
TIW;US;47.26805556;-122.5769444
TIX;US;28.51222222;-80.79944444
TIY;MR;18.56666667;-11.41666667
TIZ;PG;-5.86055556;142.9405556
TJA;BO;-21.55416667;-64.74583333
TJI;HN;15.92583333;-85.93944444
TJM;SU;57.17972222;65.31944444
TK1;TR;40.07888889;32.56555556
TKA;US;62.32222222;-150.09
TKC;CM;4.09361111;9.36111111
TKD;GH;4.89166667;-1.775
TKE;US;57.71666667;-135.2
TKF;US;39.32;-120.1394444
TKG;ID;-5.24027778;105.1777778
TKH;TH;15.27583333;100.2991667
TKI;US;55.9375;-133.325
TKJ;US;63.3;-143
TKK;;7.45972222;151.8388889
TKL;US;58.49;-133.9416667
TKM;GT;17.22638889;-89.605
TKQ;TZ;-4.885;29.67
TKR;BD;26.01638889;88.40361111
TKS;JP;34.12972222;134.6016667
TKT;TH;16.87833333;99.15222222
TKU;FI;60.51472222;22.26555556
TLA;US;65.27166667;-166.355
TLC;MX;19.33694444;-99.56611111
TLE;MG;-23.38972222;43.72416667
TLF;US;63.37444444;-153.275
TLH;US;30.39972222;-84.35194444
TLJ;US;62.895;-155.9741667
TLL;SU;59.41666667;24.81666667
TLM;DZ;35.01555556;-1.45833333
TLN;FR;43.09722222;6.14611111
TLR;US;36.15638889;-119.3261111
TLS;FR;43.63;1.36361111
TLT;US;61.09888889;-160.9647222
TLV;IL;32.01222222;34.8825
TMA;US;31.43333333;-83.48333333
TMB;US;25.64583333;-80.43194444
TMD;MR;16.23666667;-8.15416667
TMI;NP;27.31388889;87.2
TML;GH;9.55722222;-0.86305556
TMM;MG;-18.11;49.39222222
TMP;FI;61.41416667;23.60444444
TMR;DZ;22.81472222;5.45916667
TMS;ST;0.37833333;6.725
TMT;BR;-1.48972222;-56.39666667
TMW;AU;-31.08194444;150.8455556
TN1;US;36.19055556;-86.31583333
TN2;US;36.05583333;-85.53083333
TN3;US;35.50694444;-86.80361111
TN4;US;35.15361111;-87.05666667
TN5;US;35.65138889;-88.37888889
TN6;US;35.99861111;-89.40611111
TN7;US;35.1775;-86.09944444
TNA;CN;36.85722222;117.2161111
TNC;US;65.56388889;-167.9188889
TNE;JP;30.54305556;130.9525
TNG;MA;35.72833333;-5.9175
TNJ;ID;0.91916667;104.5361111
TNK;US;60.57083333;-165.2666667
TNN;TW;22.95194444;120.2
TNP;US;34.13222222;-115.9458333
TNR;MG;-18.79638889;47.48611111
TNT;US;25.86277778;-80.89722222
TNU;US;41.67444444;-93.02166667
TNX;KH;13.53;106.0138889
TOA;US;33.80333333;-118.3386111
TOB;LY;31.85416667;23.91722222
TOE;TN;33.93083333;8.10416667
TOG;US;59.05666667;-160.3822222
TOJ;ES;40.48888889;-3.45611111
TOL;US;41.59083333;-83.80083333
TOM;ML;16.73222222;-3.00527778
TOP;US;39.06972222;-95.6225
TOQ;CL;-22.13611111;-70.06138889
TOR;US;42.06444444;-104.1527778
TOS;NO;69.68138889;18.92166667
TOU;NC;-20.79388889;165.255
TOV;VG;18.45;-64.58333333
TOY;JP;36.64416667;137.1888889
TPA;US;27.97305556;-82.53527778
TPB;US;39.025;-95.75805556
TPE;TW;25.08027778;121.2322222
TPF;US;27.91805556;-82.44805556
TPH;US;38.06027778;-117.0869444
TPI;PG;-8.35805556;146.9872222
TPL;US;31.15027778;-97.40916667
TPP;PE;-6.51111111;-76.39861111
TPQ;MX;21.42194444;-104.8436111
TPR;AU;-22.65;117.6666667
TPS;IT;37.91166667;12.48638889
TRB;CO;8.07833333;-76.74805556
TRC;MX;25.56833333;-103.4108333
TRD;NO;63.45972222;10.93694444
TRE;GB;56.50055556;-6.87138889
TRF;NO;59.18777778;10.26027778
TRG;NZ;-37.67083333;176.1944444
TRH;US;35.81277778;-117.3258333
TRI;US;36.47611111;-82.40638889
TRK;ID;3.32583333;117.5666667
TRM;US;33.62638889;-116.1608333
TRN;IT;45.20111111;7.64805556
TRO;AU;-31.89166667;152.5166667
TRR;LK;8.53694444;81.18333333
TRS;IT;45.82777778;13.46666667
TRU;PE;-8.09;-79.115
TRV;IN;8.47972222;76.91972222
TRW;KI;1.38166667;173.1469444
TRZ;IN;10.76388889;78.70888889
TSA;TW;25.07111111;121.5436111
TSB;ZA;-19.26666667;17.73333333
TSE;KZ;51.0225;71.46611111
NQZ;KZ;51.0225;71.46611111
TSF;IT;45.65055556;12.19555556
TSG;US;63.37472222;-143.3358333
TSH;CD;-6.44111111;20.79722222
TSJ;JP;34.28166667;129.3325
TSM;US;36.45916667;-105.6752778
TSN;CN;39.11888889;117.3469444
TSP;US;35.1375;-118.4416667
TSR;RO;45.81666667;21.33333333
TSS;US;40.7425;-73.97138889
TSV;AU;-19.25;146.8333333
TTB;IT;39.91888889;9.68305556
TTC;CL;-25.51777778;-70.42222222
TTD;US;45.54944444;-122.4
TTG;AR;-22.49305556;-63.8125
TTH;OM;17.66583333;54.02388889
TTJ;JP;35.52666667;134.1702778
TTL;FJ;-16.95;177.3666667
TTN;US;40.27805556;-74.8125
TTS;MG;-16.74833333;47.61833333
TTT;TW;22.79166667;121.1827778
TTU;MA;35.6;-5.31666667
TUA;EC;0.8;-77.71666667
TUB;PF;-23.35;-149.4666667
TUC;AR;-26.83333333;-65.2
TUD;SN;13.73611111;-13.65833333
TUF;FR;47.4325;0.72777778
TUG;PH;17.64111111;121.7316667
TUH;US;35.3925;-86.08583333
TUI;SA;31.69166667;38.72888889
TUK;PK;25.99444444;63.06944444
TUL;US;36.19777778;-95.88972222
TUM;AU;-35.26666667;148.2333333
TUN;TN;36.8525;10.22944444
TUO;NZ;-38.74222222;176.0838889
TUP;US;34.25888889;-88.76722222
TUR;BR;-3.76;-49.71916667
TUS;US;32.11611111;-110.9405556
TUT;PG;-5.8325;145.9336111
TUU;SA;28.37222222;36.62527778
TVA;MG;-17.84944444;44.91916667
TVC;US;44.74;-85.58583333
TVF;US;48.06611111;-96.185
TVI;US;30.90138889;-83.88138889
TVL;US;38.89416667;-119.9944444
TVU;FJ;-16.69305556;179.8741667
TWA;US;59.07638889;-160.2708333
TWB;AU;-27.54222222;151.9138889
TWD;US;48.05;-122.8
TWE;US;65.67916667;-164.7988889
TWF;US;42.48194444;-114.4866667
TWH;US;33.425;-118.5083333
TWU;MY;4.26388889;117.8869444
TX1;US;32.74694444;-96.53055556
TX2;US;32.975;-102.8422222
TX3;US;26.16611111;-97.34583333
TX4;US;31.67444444;-99.97694444
TX5;US;32.35388889;-97.43388889
TX6;US;30.52694444;-98.35888889
TX7;US;33.20361111;-101.3402778
TXG;TW;24.18805556;120.6461111
TXK;US;33.45638889;-93.98916667
TXL;;52.56055556;13.29555556
TXN;CN;29.73472222;118.2541667
TXU;CI;4.43333333;-7.36666667
TYB;AU;-29.45694444;142.0622222
TYE;US;61.075;-151.1319444
TYL;PE;-4.56472222;-81.25277778
TYN;CN;37.74583333;112.6305556
TYO;JP;35.6525;139.7319444
TYR;US;32.35472222;-95.39888889
TYS;US;35.81222222;-83.9925
TYZ;US;34.45527778;-110.11
TZA;BZ;17.51555556;-88.19583333
TZF;BZ;16.62555556;-88.36722222
TZL;BA;44.45861111;18.72472222
TZN;BS;24.165;-77.58527778
TZX;TR;40.99861111;39.77638889
UAB;TR;37.00222222;35.42583333
UAH;PF;-8.93638889;-139.5519444
UAK;GL;61.16222222;-45.42805556
UAM;GU;13.5825;144.9275
UAQ;AR;-31.56666667;-68.41666667
UAS;KE;0.53388889;37.53222222
UAX;GT;17.39388889;-89.63277778
UBA;BR;-19.77638889;-47.95833333
UBF;US;41.68805556;-69.99
UBJ;JP;33.92583333;131.2744444
UBP;TH;15.24888889;104.8736111
UBS;US;33.46527778;-88.38055556
UCA;US;43.14138889;-75.38027778
UCY;US;36.38027778;-88.98555556
UDD;US;33.74833333;-116.2741667
UDG;US;34.44916667;-79.89027778
UDI;BR;-18.9;-48.23333333
UDR;IN;24.615;73.89611111
UEL;MZ;-17.84722222;36.86555556
UEO;;26.36527778;126.7194444
UES;US;43.03833333;-88.23
UET;PK;30.25361111;66.93611111
UFA;RU;54.55777778;55.87388889
UGA;US;57.50638889;-157.3916667
UGB;US;57.43138889;-157.75
UGC;SU;41.57777778;60.64166667
UGI;US;57.75;-153.3166667
UGN;US;42.42138889;-87.86694444
UGS;US;57.52777778;-157.4327778
UHE;;49.06666667;17.45
UHF;GB;51.93666667;-1.24916667
UIB;CO;5.68027778;-76.64277778
UIH;VN;13.955;109.0422222
UII;HN;16.08666667;-86.89111111
UIN;US;39.94416667;-91.19722222
UIO;EC;-0.13777778;-78.48611111
UIP;FR;47.97444444;-4.17083333
UKB;JP;34.63277778;135.2238889
UKI;US;39.12666667;-123.2
ULA;AR;-49.30666667;-67.80277778
ULC;CL;-33.48972222;-70.69472222
ULI;;9.96666667;139.6666667
ULM;US;44.32138889;-94.50055556
ULN;MN;47.8425;106.7675
UBN;MN;47.8425;106.7675
ULQ;CO;4.09722222;-76.22916667
ULS;US;37.60388889;-101.3733333
ULY;SU;54.40111111;48.80277778
UMB;US;53.37666667;-167.8875
UMD;GL;70.67972222;-52.11722222
UME;SE;63.79361111;20.28444444
UMM;US;63.33166667;-149.125
UMR;AU;-31.14638889;136.8172222
UMT;US;69.3725;-152.1333333
UMU;BR;-23.79833333;-53.31333333
UND;AF;36.66055556;68.90916667
UNG;PG;-6.12555556;141.2813889
UNI;VC;12.59861111;-61.40972222
UNK;US;63.88472222;-160.7938889
UNS;US;53.22388889;-168.4322222
UNT;GB;60.74722222;-0.85
UOX;US;34.38444444;-89.535
UPG;ID;-5.06944444;119.55
UPN;MX;19.41111111;-102.0472222
UPP;US;20.26805556;-155.8625
UQE;US;58.87166667;-158.4711111
URA;KZ;51.15083333;51.54305556
URB;BR;-20.77555556;-51.56138889
URC;CN;43.90722222;87.47416667
URG;BR;-29.78166667;-57.03833333
URO;FR;49.38861111;1.1875
URT;TH;9.13333333;99.13333333
URY;SA;31.40833333;37.26111111
USH;AR;-54.80277778;-68.32777778
USI;US;63.86666667;-148.7833333
USM;TH;9.55055556;100.0619444
USN;KR;35.59055556;129.3575
UST;US;29.95861111;-81.33888889
UT1;US;40.48194444;-111.4288889
UTB;AU;-22.5875;144.525
UTH;TH;17.38638889;102.7883333
UTK;MH;11.23333333;169.8666667
UTM;US;34.68083333;-90.34638889
UTN;ZA;-28.40055556;21.25333333
UTO;US;65.99333333;-153.7016667
UTP;TH;12.67777778;101.0091667
UTT;ZA;-31.54583333;28.67361111
UTW;ZA;-31.92027778;26.88222222
UUK;US;70.36222222;-149.0283333
UUS;RU;46.88333333;142.7166667
UUU;PG;-9.07444444;147.5725
UVA;US;29.21138889;-99.74361111
UVE;NC;-20.64361111;166.58
UVF;LC;13.73555556;-60.95222222
UVL;EG;25.475;30.59083333
UXA;US;68.16666667;-163.2
UXB;DE;52.92166667;-10.18416667
UXC;US;46.88388889;-96.35083333
UXD;US;37.1125;-120.2469444
UXE;US;45.03194444;-99.11555556
UXF;US;43.94583333;-111.6841667
UXG;US;40.91777778;-109.3908333
UXH;UA;50.59888889;30.19666667
GML;UA;50.59888889;30.19666667
UXI;US;56.17166667;-133.4930556
UXJ;US;37.63138889;-84.3325
UXK;US;38.25777778;-122.6052778
UXL;US;68.09722222;-165.7638889
UXM;US;61.04444444;-158.1452778
UXN;US;37.75111111;-82.63694444
UXO;US;42.55416667;-71.75888889
UXP;US;30.36777778;-89.45444444
UXQ;NL;51.56805556;4.93305556
UXR;US;37.01555556;-110.1991667
UXS;US;37.83055556;-100.3502778
UXT;US;41.34416667;-82.1775
LPR;US;41.34416667;-82.17777778
UXU;US;45.65416667;-84.51833333
UXV;US;45.42472222;-117.265
UXW;US;36.19333333;-85.48694444
UXX;US;47.6125;-114.6133333
UXY;US;47.41666667;-105.5505556
UXZ;US;47.65611111;-101.4366667
UY1;UY;-34.78916667;-56.26444444
UYL;SD;12.07166667;24.89472222
UZU;AR;-29.77555556;-57.97888889
VA1;US;36.68694444;-77.48277778
VA2;US;36.66555556;-76.32055556
VA3;US;36.89472222;-81.34972222
VA4;US;39.07805556;-77.5575
VAA;FI;63.045;21.76138889
VAD;US;30.96833333;-83.19305556
VAF;FR;44.92027778;4.97027778
VAI;PG;-2.69472222;141.3019444
VAK;US;61.53361111;-165.5838889
VAN;TR;38.45861111;43.33222222
VAO;SB;-7.58583333;158.7313889
VAR;BG;43.2325;27.82555556
VAS;TR;39.81388889;36.90416667
VAV;TO;-18.58027778;-173.9666667
VBG;US;34.72972222;-120.5758333
VBS;IT;45.42888889;10.33055556
VBY;SE;57.66305556;18.34944444
VCA;VN;10.04722222;105.7663889
VCB;US;55.06666667;-133.0166667
VCE;IT;45.5;12.35
VCP;BR;-23.0075;-47.13444444
VCR;VE;10.17916667;-70.065
VCT;US;28.85111111;-96.91444444
VCV;US;34.5975;-117.3830556
VDA;IL;29.93861111;34.93694444
VDC;BR;-14.86333333;-40.86277778
VDE;ES;27.81277778;-17.88527778
VDI;US;32.1925;-82.37388889
VDM;AR;-40.85;-63.01666667
VDP;VE;9.22194444;-65.99361111
VDR;AR;-31.94111111;-65.14222222
VDS;NO;70.065;29.84527778
VDZ;US;61.1325;-146.2388889
VEE;US;67.02305556;-146.4111111
VEL;US;40.43888889;-109.5102778
VEO;US;38.42777778;-92.875
VER;MX;19.15;-96.18333333
VEY;IS;63.42638889;-20.27777778
VFA;;-18.09305556;25.84027778
VGA;IN;16.52944444;80.79722222
VGO;ES;42.22638889;-8.62777778
VGT;US;36.2125;-115.1969444
VHM;SE;64.57916667;16.83361111
VHY;FR;46.16555556;3.40972222
VIC;IT;45.57527778;11.52638889
VID;BG;44;22.83333333
VIE;AT;48.11111111;16.55833333
VIG;VE;8.62416667;-71.67277778
VIH;US;38.12777778;-91.76944444
VIJ;VG;18.44638889;-64.42972222
VIK;US;69.67722222;-146.8991667
VIL;MA;23.71888889;-15.93555556
VIS;US;36.31944444;-119.3938889
VIT;ES;42.88388889;-2.72305556
VIX;BR;-20.26444444;-40.2875
VKO;SU;55.58333333;37.26666667
VKS;US;32.23888889;-90.9275
VLC;ES;39.48861111;-0.48194444
VLD;US;30.78222222;-83.27694444
VLI;;-17.69333333;168.31
VLL;ES;41.70555556;-4.85416667
VLN;VE;10.14638889;-67.92916667
VLR;CL;-28.59166667;-70.76166667
VLV;VE;9.33916667;-70.58583333
VME;AR;-33.64722222;-65.41777778
VNC;US;27.07222222;-82.44055556
VNO;SU;54.63416667;25.28583333
VNS;IN;25.45194444;82.86305556
VNY;US;34.20972222;-118.49
VOG;SU;48.75;44.5
VOK;US;43.93833333;-90.26833333
VOL;GR;39.38333333;22.93111111
VPC;US;34.12305556;-84.84861111
GA9;US;34.12305556;-84.84861111
VPE;AO;-17.05;15.7
VPS;US;30.48333333;-86.52527778
VPZ;US;41.4525;-87.00527778
VQS;PR;18.11416667;-65.4225
VRA;CU;23.03444444;-81.43527778
VRB;US;27.6525;-80.41361111
VRC;PH;13.57916667;124.2041667
VRK;FI;62.17083333;27.86055556
VRN;IT;45.39694444;10.89055556
VSA;MX;17.99694444;-92.81722222
VSE;PT;40.72777778;-7.89722222
VSF;US;43.34361111;-72.51722222
VST;SE;59.58916667;16.63055556
VTE;LA;17.98472222;102.5666667
VTN;US;42.85694444;-100.5472222
VTZ;IN;17.72111111;83.22472222
VUJ;US;35.41666667;-80.15083333
VUO;US;45.62027778;-122.6563889
VUP;CO;10.43666667;-73.25277778
API;CO;4.07611111;-73.56277778
VVI;BO;-17.64472222;-63.13527778
VVK;SE;57.77805556;16.52416667
VVO;RU;43.39777778;132.1488889
VWA;US;31.365;-85.30972222
VWB;US;42.99833333;-123.3094444
VWC;US;36.37694444;-86.40861111
VWD;US;36.31888889;-119.6297222
VWE;US;47.86583333;-119.9427778
VWF;US;43.73333333;-103.6177778
VWG;US;45.41861111;-123.8136111
VWH;US;31.92083333;-102.3872222
VWI;US;35.15194444;-118.0138889
VWJ;US;33.55722222;-80.64833333
VWK;US;43.05083333;-73.86111111
VWL;US;47.37611111;-94.79805556
VWM;US;41.47472222;-122.4530556
VWN;US;34.15055556;-114.2713889
VWO;US;48.16083333;-122.1588889
VWP;US;44.97972222;-114.7347222
VWQ;US;38.09166667;-121.3594444
VWR;US;36.81388889;-118.205
VWS;US;37.7475;-97.22111111
VWT;US;32.11166667;-84.18833333
VWW;US;46.38888889;-112.7669444
VWX;US;29.35972222;-99.17666667
VWY;DE;48.06944444;10.90888889
VWZ;US;62.36305556;-156.9741667
VXE;CV;16.83388889;-25.05472222
VXO;SE;56.92916667;14.72805556
VYD;ZA;-27.78444444;30.8
VYS;US;41.35194444;-89.15305556
VZA;US;60.90611111;-159.6391667
VZB;US;56.00166667;-158.8333333
VZC;US;57.7;-153.4733333
VZD;US;57.85555556;-153.6333333
VZE;US;57.20833333;-154.0861111
VZF;US;58;-152.8166667
VZG;US;55.42833333;-162.63
VZH;US;32.67666667;-95.51055556
VZI;US;31.73333333;-85.80472222
VZJ;US;44.09166667;-116.9
VZL;US;33.79;-118.0519444
VZM;US;57.95;-157.05
VZN;US;56.25;-159.9166667
VZO;US;55.83333333;-159.8666667
VZQ;US;57.73333333;-155.6333333
VZR;US;58;-154.9666667
VZS;US;57.96666667;-155.1333333
VZT;US;57.05833333;-157.8
VZU;US;58.75;-160.8333333
VZV;US;58.55277778;-161.7686111
VZW;US;57.71666667;-157.7166667
VZX;CA;60.29444444;-102.5
YDU;CA;60.29472222;-102.5005556
VZY;US;59.07;-156.0483333
VZZ;US;44.85833333;-93.03361111
WA2;US;47.80944444;-119.6372222
WA3;US;48.52083333;-122.4652778
WA4;US;47.65916667;-117.6816667
WA5;US;48.425;-120.1458333
WA6;US;48.3;-120.65
WA7;US;47.83333333;-120.0333333
WAA;US;65.62472222;-168.0963889
WAB;PG;-5.48333333;143.7333333
WAD;MG;-17.45;47.5125
WAG;NZ;-39.96666667;175.0241667
WAL;US;37.94166667;-75.46222222
WAR;US;41.28194444;-85.84638889
WAS;US;38.88333333;-77.03333333
WAT;IE;52.19722222;-7.08888889
WAV;AU;-17.4375;130.925
WAW;PL;52.16583333;20.96722222
WBA;ID;-2.82;129.48
WBB;US;63.51666667;-162.2788889
WBH;US;34.01666667;-118.1333333
WBM;PG;-5.61666667;143.9166667
WBN;US;42.39722222;-71.15277778
WBQ;US;66.36222222;-147.4083333
WBR;US;43.7225;-85.50416667
WBS;US;34.62194444;-79.7325
WBY;US;34.0525;-118.2594444
WCA;CL;-42.49083333;-73.77444444
WCL;US;57.46666667;-134.5666667
WCR;US;67.50555556;-148.5
WDB;US;57.37138889;-156.4125
WDG;US;36.37916667;-97.79083333
WDH;ZA;-22.48333333;17.46666667
QQS;US;48.71166667;-123.0183333
WA8;US;48.71166667;-123.0183333
WDR;US;33.98305556;-83.6675
WEH;CN;37.18694444;122.2288889
WEI;AU;-12.68111111;141.9172222
WEL;ZA;-27.99916667;26.67138889
WFB;US;55.35805556;-131.6683333
WGA;AU;-35.16666667;147.4644444
WGE;AU;-30.03666667;148.1225
WGG;MX;27.7;-114.9166667
WGL;EC;-0.45;-90.25
WGO;US;39.14111111;-78.14277778
WGP;ID;-9.67222222;120.3083333
WFK;US;47.28555556;-68.31277778
WHD;US;55.90361111;-130.005
WHK;NZ;-37.92222222;176.9138889
WHO;NZ;-43.36305556;170.1344444
WHR;US;39.61666667;-106.3838889
WHT;US;29.25472222;-96.15722222
WI1;US;44.25083333;-90.85527778
WI2;US;45.70888889;-90.4025
WIB;US;47.75333333;-118.745
WIC;GB;58.45694444;-3.08666667
WIL;KE;-1.32222222;36.81333333
WIN;AU;-22.36527778;143.0822222
WJA;;7.46666667;168.5666667
WJF;US;34.74055556;-118.22
WKA;NZ;-44.73333333;169.25
WKJ;JP;45.40416667;141.8008333
WKK;US;59.27777778;-158.6111111
WKL;US;19.91361111;-155.8638889
WKM;;-18.63;27.02111111
HWN;ZW;-18.63;27.02111111
WKN;AU;-5.86666667;155.2166667
WKR;BS;27.2575;-78.40194444
WKV;US;39.96527778;-75.1375
WLB;US;56.28333333;-133.65
WLD;US;37.16694444;-97.05027778
WLG;NZ;-41.32388889;174.8013889
WLH;VU;-15.41805556;167.7
WLK;US;66.60277778;-159.9833333
WLM;US;42.3675;-71.23472222
WLS;WF;-13.23333333;-176.1666667
WLW;US;39.51638889;-122.2161111
WMB;AU;-38.295;142.4483333
WMC;US;40.89777778;-117.8036111
WMH;US;36.36944444;-92.46972222
WMK;US;55.74;-132.2533333
WMO;US;64.68694444;-163.4066667
WMR;MG;-16.16194444;49.77055556
WNA;US;60.7;-162.1166667
WNN;CA;52.89444444;-89.28888889
WNP;PH;13.58722222;123.27
WNR;AU;-25.41333333;142.6655556
WNS;PK;26.21944444;68.39222222
WNZ;CN;27.91277778;120.8516667
WOD;US;59.06666667;-134.75
WOW;US;61.755;-150.0486111
WPM;PG;-8.79027778;142.8811111
WPU;CL;-54.91805556;-67.62916667
WQA;US;42.65472222;-76.79666667
WQB;US;46.76861111;-100.8936111
WQC;US;46.25333333;-114.1202778
WQD;US;41.8875;-121.3583333
WQE;US;40.49305556;-123.5986111
WQF;US;43.64444444;-111.9277778
WQG;US;34.37722222;-117.315
WQH;US;41.88722222;-121.9744444
WQI;US;46.6625;-118.8322222
WQJ;US;70.8;-158.3333333
WQK;US;46.33333333;-111.475
WQL;US;64.59055556;-163.7752778
WQM;US;30.2125;-93.14333333
CWF;US;30.21055556;-93.14305556
WQN;US;37.35833333;-85.30944444
WQO;US;34.87083333;-118.2083333
WQP;US;35.10138889;-120.6211111
WQQ;US;43.72666667;-103.3505556
WQR;US;58.73416667;-157.0072222
WQS;US;48.11666667;-105.1875
WQT;US;45.29166667;-108.925
WQU;US;34.14527778;-103.4097222
WQW;US;55.91444444;-161.6375
WQX;US;57.01666667;-153.6666667
WQY;US;58.05277778;-153.05
WQZ;US;56.255;-158.7755556
WRB;US;32.64;-83.59194444
WRE;NZ;-35.77222222;174.3611111
WRG;US;56.48444444;-132.3666667
WRI;US;40.01555556;-74.59388889
WRL;US;43.9675;-107.9530556
WRO;PL;51.1;16.88333333
WSB;US;55.51666667;-133.6333333
WSG;US;40.13666667;-80.29222222
WSH;US;40.82222222;-72.87333333
WSI;US;61.58416667;-149.4566667
WSJ;US;57.73111111;-153.3183333
WSM;US;67.40166667;-150.1166667
WSN;US;58.7075;-157.0152778
WSP;NI;14.68333333;-84.01666667
WST;US;41.35222222;-71.80416667
WSX;US;48.66666667;-122.8833333
WSY;AU;-20.27611111;148.755
WSZ;NZ;-41.73972222;171.5819444
WTC;US;40.7125;-74.015
WTD;BS;26.68611111;-78.97583333
WTK;US;67.56305556;-162.9841667
WTL;US;60.35;-162.6333333
WTN;GB;53.16611111;-0.52388889
WTR;US;33.80833333;-109.9791667
WTS;MG;-18.75722222;46.05444444
WTT;US;60.77305556;-148.6838889
WUG;PG;-7.3375;146.7183333
WUH;CN;30.78388889;114.2080556
WUJ;US;40.19333333;-110.3805556
WUQ;US;47.00555556;-124.1583333
WUU;SD;7.74638889;27.98527778
WUX;CN;31.49472222;120.4294444
WV1;US;38.29444444;-81.56555556
WVA;US;38.83333333;-77.11666667
WVB;ZA;-22.97861111;14.65055556
WVI;US;36.93583333;-121.7886111
WVK;MG;-22.11805556;48.02222222
WVL;US;44.53388889;-69.67583333
WWA;US;61.57194444;-149.5405556
WWD;US;39.00638889;-74.90888889
WWK;PG;-3.58583333;143.6733333
WWP;US;56.11666667;-133.1166667
WWR;US;36.43666667;-99.52111111
WWT;US;60.92277778;-164.6486111
WY1;US;42.79555556;-109.8072222
WYA;AU;-33.06055556;137.5105556
WYB;US;55.91611111;-131.8011111
WYE;SL;8.61666667;-11.05888889
WYN;AU;-15.50722222;128.1375
WYS;US;44.68666667;-111.1047222
WZY;BS;25.0825;-77.32722222
XAL;MX;27.03666667;-108.9575
XAP;BR;-27.08861111;-52.62972222
XBE;CA;53.96638889;-91.02638889
XBR;CA;44.63472222;-75.75416667
XCH;CX;-10.45055556;105.6902778
XCL;CA;58.39138889;-109.5166667
XCR;FR;48.77611111;4.18444444
XES;US;42.61444444;-88.39
XIC;CN;27.98916667;102.1844444
XIY;CN;34.44722222;108.7516667
XLS;SN;16.05027778;-16.46027778
XLW;DE;53.1425;8.62138889
XMD;US;44.01666667;-97.08333333
XMH;PF;-14.43333333;-146.0666667
XMN;CN;24.54416667;118.1277778
XNA;US;36.28194444;-94.30694444
XNG;VN;15.11361111;108.7758333
XNN;CN;36.55;101.75
XPL;HN;14.3825;-87.62111111
XQC;IQ;33.94027778;44.36166667
XQP;CR;9.44305556;-84.12972222
XRH;AU;-33.60055556;150.7808333
XRS;US;38.96194444;-77.35805556
XRY;ES;36.74527778;-6.05888889
XSC;TC;21.51583333;-71.52972222
XSD;US;37.79888889;-116.7808333
XSM;US;38.31555556;-76.55166667
XSP;SG;1.41666667;103.8694444
XUZ;CN;34.26666667;117.1833333
XWA;US;60.96166667;-151.3316667
A8K;US;60.96166667;-151.3316667
XWC;US;56.88333333;-156.5666667
XWD;CH;47.09111111;8.305
EML;CH;47.0925;8.305
XWE;US;47.1275;-124.1791667
XWF;US;42.72555556;-114.4547222
XWH;US;36.83472222;-108.0277778
XWJ;US;45.005;-69.23666667
XWK;US;47.43333333;-122.6647222
XWL;US;43.2125;-112.3458333
XWM;SA;24.71055556;46.72472222
XWN;US;26.89805556;-80.3275
XWO;US;41.18805556;-103.6769444
XWP;SA;24.06194444;47.58166667
AKH;SA;24.06333333;47.58055556
XWQ;JP;34.14361111;132.2355556
JP1;JP;34.14361111;132.2355556
IWK;JP;34.145;132.2469444
XWS;US;70.5;-149.8763889
XWT;US;57.45;-158
XWU;US;32.55833333;-87.30972222
XWW;US;43.7375;-111.1041667
XXB;GB;53.33805556;-2.14888889
WFD;GB;53.33805556;-2.14888889
XXD;US;34.91055556;-100.8694444
XXE;US;40.06583333;-74.18
XXG;US;42.5;-71.11777778
XXJ;QA;25.11722222;51.315
AFU;QA;25.11583333;51.31527778
XJD;QA;25.11722222;51.315
IUD;QA;25.11722222;51.315
XXN;US;39.45111111;-123.3688889
XXO;US;37.13888889;-113.3055556
XXP;US;38.99027778;-122.8986111
XXR;US;37.51083333;-120.0408333
XXS;US;43.93333333;-123
XXT;US;47.69555556;-114.1841667
XXU;US;42.19111111;-122.6588889
XXV;US;48.50416667;-122.8138889
XXW;US;30.18055556;-82.57972222
LCQ;US;30.18194444;-82.57694444
XXX;US;34.54888889;-94.20722222
XXY;US;40.55416667;-124.1313889
XXZ;US;35.08305556;-108.7911111
XYA;SB;-9.08611111;159.2188889
YAA;CA;52.45222222;-125.3030556
YAF;CA;45.79166667;-71.99111111
YAG;CA;48.65277778;-93.44722222
YAH;CA;53.75444444;-73.67416667
YAK;US;59.50916667;-139.6597222
YAM;CA;46.48305556;-84.50861111
YAO;CM;3.83361111;11.52361111
YAP;;9.4975;138.0894444
YAT;CA;52.92777778;-82.43055556
YAU;CA;61.66222222;-73.32138889
YAV;CA;48.51666667;-123.1833333
YAY;CA;51.39166667;-56.08472222
YAZ;CA;49.07694444;-125.7763889
YBA;CA;51.2;-115.5333333
YBB;CA;68.53444444;-89.80805556
YBC;CA;49.1325;-68.20444444
YBE;CA;59.56666667;-108.4833333
YBG;CA;48.32222222;-70.98861111
YBJ;CA;50.5;-62.91666667
YBK;CA;64.29888889;-96.07777778
YBL;CA;49.95111111;-125.2708333
YBM;CA;56.6825;-131.0805556
YBR;CA;49.9;-99.95
YBS;CA;52.60861111;-90.37694444
